trial,trial_type,intended_slider_value,n_chopping_boards,n_counters,model_agents,model_model,model_recipe,model_seed,model_settings,timesteps,agent_pauses,agent_collisions,was_successful
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,4,agents=2-model=greedy_greedy-recipe=Salad,100,90,0,False
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,5,agents=2-model=greedy_greedy-recipe=Salad,100,74,0,False
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,6,agents=2-model=greedy_greedy-recipe=Salad,76,63,0,True
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,7,agents=2-model=greedy_greedy-recipe=Salad,100,86,0,False
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,8,agents=2-model=greedy_greedy-recipe=Salad,77,67,0,True
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,9,agents=2-model=greedy_greedy-recipe=Salad,100,99,0,False
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,10,agents=2-model=greedy_greedy-recipe=Salad,64,45,0,True
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,11,agents=2-model=greedy_greedy-recipe=Salad,41,32,0,True
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,12,agents=2-model=greedy_greedy-recipe=Salad,45,25,0,True
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,13,agents=2-model=greedy_greedy-recipe=Salad,100,87,0,False
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,14,agents=2-model=greedy_greedy-recipe=Salad,100,93,0,False
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,15,agents=2-model=greedy_greedy-recipe=Salad,52,30,0,True
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,16,agents=2-model=greedy_greedy-recipe=Salad,100,85,0,False
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,17,agents=2-model=greedy_greedy-recipe=Salad,88,60,0,True
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,18,agents=2-model=greedy_greedy-recipe=Salad,100,91,0,False
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,19,agents=2-model=greedy_greedy-recipe=Salad,100,89,0,False
trial_17,cooks,100.0,1,6,2,greedy_greedy,Salad,20,agents=2-model=greedy_greedy-recipe=Salad,99,80,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,1,agents=2-model=bd_bd-recipe=Salad,36,18,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,2,agents=2-model=bd_bd-recipe=Salad,38,23,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,3,agents=2-model=bd_bd-recipe=Salad,37,22,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,4,agents=2-model=bd_bd-recipe=Salad,52,45,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,5,agents=2-model=bd_bd-recipe=Salad,42,25,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,6,agents=2-model=bd_bd-recipe=Salad,36,18,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,7,agents=2-model=bd_bd-recipe=Salad,36,19,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,8,agents=2-model=bd_bd-recipe=Salad,42,21,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,9,agents=2-model=bd_bd-recipe=Salad,38,22,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,10,agents=2-model=bd_bd-recipe=Salad,40,25,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,11,agents=2-model=bd_bd-recipe=Salad,32,17,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,12,agents=2-model=bd_bd-recipe=Salad,37,23,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,13,agents=2-model=bd_bd-recipe=Salad,38,21,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,14,agents=2-model=bd_bd-recipe=Salad,38,25,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,15,agents=2-model=bd_bd-recipe=Salad,36,16,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,16,agents=2-model=bd_bd-recipe=Salad,100,156,0,False
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,17,agents=2-model=bd_bd-recipe=Salad,37,22,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,18,agents=2-model=bd_bd-recipe=Salad,36,17,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,19,agents=2-model=bd_bd-recipe=Salad,33,16,0,True
trial_18,cooks,100.0,2,9,2,bd_bd,Salad,20,agents=2-model=bd_bd-recipe=Salad,45,23,0,True
trial_18,cooks,100.0,2,9,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,100,49,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,100,44,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,100,47,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,100,56,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,100,49,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,100,55,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,100,48,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,100,52,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,100,44,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,100,49,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,100,50,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,100,50,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,100,46,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,100,48,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,100,40,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,100,51,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,100,55,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,100,51,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,100,50,0,False
trial_18,cooks,100.0,2,9,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,100,57,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,1,agents=2-model=greedy_greedy-recipe=Salad,100,103,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,2,agents=2-model=greedy_greedy-recipe=Salad,100,92,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,3,agents=2-model=greedy_greedy-recipe=Salad,100,91,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,4,agents=2-model=greedy_greedy-recipe=Salad,100,110,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,5,agents=2-model=greedy_greedy-recipe=Salad,100,102,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,6,agents=2-model=greedy_greedy-recipe=Salad,100,99,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,7,agents=2-model=greedy_greedy-recipe=Salad,100,93,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,8,agents=2-model=greedy_greedy-recipe=Salad,100,105,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,9,agents=2-model=greedy_greedy-recipe=Salad,100,89,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,10,agents=2-model=greedy_greedy-recipe=Salad,100,94,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,11,agents=2-model=greedy_greedy-recipe=Salad,100,84,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,12,agents=2-model=greedy_greedy-recipe=Salad,100,102,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,13,agents=2-model=greedy_greedy-recipe=Salad,100,84,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,14,agents=2-model=greedy_greedy-recipe=Salad,100,82,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,15,agents=2-model=greedy_greedy-recipe=Salad,100,91,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,16,agents=2-model=greedy_greedy-recipe=Salad,100,91,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,17,agents=2-model=greedy_greedy-recipe=Salad,100,109,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,18,agents=2-model=greedy_greedy-recipe=Salad,100,110,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,19,agents=2-model=greedy_greedy-recipe=Salad,100,92,0,False
trial_18,cooks,100.0,2,9,2,greedy_greedy,Salad,20,agents=2-model=greedy_greedy-recipe=Salad,100,115,0,False
trial_19,dish,0.0,1,4,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,20,0,0,True
trial_19,dish,0.0,1,4,1,greedy,SaladOL,1,agents=1-model=greedy-recipe=SaladOL,100,50,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,2,agents=1-model=greedy-recipe=SaladOL,100,47,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,3,agents=1-model=greedy-recipe=SaladOL,100,44,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,4,agents=1-model=greedy-recipe=SaladOL,100,51,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,5,agents=1-model=greedy-recipe=SaladOL,100,46,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,6,agents=1-model=greedy-recipe=SaladOL,100,45,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,7,agents=1-model=greedy-recipe=SaladOL,100,47,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,8,agents=1-model=greedy-recipe=SaladOL,100,55,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,9,agents=1-model=greedy-recipe=SaladOL,100,45,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,10,agents=1-model=greedy-recipe=SaladOL,100,41,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,11,agents=1-model=greedy-recipe=SaladOL,100,51,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,12,agents=1-model=greedy-recipe=SaladOL,100,42,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,13,agents=1-model=greedy-recipe=SaladOL,100,39,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,14,agents=1-model=greedy-recipe=SaladOL,100,40,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,15,agents=1-model=greedy-recipe=SaladOL,100,43,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,16,agents=1-model=greedy-recipe=SaladOL,100,54,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,17,agents=1-model=greedy-recipe=SaladOL,100,53,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,18,agents=1-model=greedy-recipe=SaladOL,100,48,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,19,agents=1-model=greedy-recipe=SaladOL,100,47,0,False
trial_19,dish,0.0,1,4,1,greedy,SaladOL,20,agents=1-model=greedy-recipe=SaladOL,100,47,0,False
trial_20,dish,0.0,2,6,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,32,0,0,True
trial_20,dish,0.0,2,6,1,greedy,SaladOL,1,agents=1-model=greedy-recipe=SaladOL,100,49,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,2,agents=1-model=greedy-recipe=SaladOL,100,38,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,3,agents=1-model=greedy-recipe=SaladOL,100,46,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,4,agents=1-model=greedy-recipe=SaladOL,100,47,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,5,agents=1-model=greedy-recipe=SaladOL,100,46,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,6,agents=1-model=greedy-recipe=SaladOL,100,40,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,7,agents=1-model=greedy-recipe=SaladOL,100,46,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,8,agents=1-model=greedy-recipe=SaladOL,100,45,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,9,agents=1-model=greedy-recipe=SaladOL,100,49,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,10,agents=1-model=greedy-recipe=SaladOL,100,41,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,11,agents=1-model=greedy-recipe=SaladOL,100,50,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,12,agents=1-model=greedy-recipe=SaladOL,100,41,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,13,agents=1-model=greedy-recipe=SaladOL,100,37,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,14,agents=1-model=greedy-recipe=SaladOL,100,38,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,15,agents=1-model=greedy-recipe=SaladOL,100,46,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,16,agents=1-model=greedy-recipe=SaladOL,100,52,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,17,agents=1-model=greedy-recipe=SaladOL,100,50,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,18,agents=1-model=greedy-recipe=SaladOL,100,47,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,19,agents=1-model=greedy-recipe=SaladOL,100,38,0,False
trial_20,dish,0.0,2,6,1,greedy,SaladOL,20,agents=1-model=greedy-recipe=SaladOL,100,43,0,False
trial_21,dish,12.5,1,9,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,1,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,2,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,3,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,4,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,5,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,6,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,7,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,8,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,9,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,10,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,11,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,12,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,13,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,14,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,15,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,16,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,17,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,18,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,19,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_21,dish,12.5,1,9,1,greedy,SaladOL,20,agents=1-model=greedy-recipe=SaladOL,48,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,28,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,26,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,28,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,28,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,26,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,26,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,28,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,26,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,30,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,1,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,2,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,3,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,4,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,5,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,6,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,7,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,8,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,9,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,10,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,11,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,12,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,13,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,14,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,15,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,16,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,17,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,18,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,19,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_22,dish,12.5,2,4,1,greedy,SaladOL,20,agents=1-model=greedy-recipe=SaladOL,42,0,0,True
trial_23,dish,25.0,1,6,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,40,0,0,True
trial_23,dish,25.0,1,6,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,40,0,0,True
